id,name,Trim,created_at,updated_at,Check,Insurance Available,,,,,,,
1060,Geneva College,Geneva College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
559,George Fox University,George Fox University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
66,George Mason University,George Mason University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
72,George Washington University,George Washington University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
940,Georgetown College,Georgetown College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
64,Georgetown University,Georgetown University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
596,Georgia College and State University,Georgia College and State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1140,Georgia Gwinnett College,Georgia Gwinnett College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
39,Georgia Institute of Technology,Georgia Institute of Technology,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
323,Georgia Southern University,Georgia Southern University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1137,Georgia Southwestern State University,Georgia Southwestern State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
50,Georgia State University,Georgia State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1081,Georgian Court University,Georgian Court University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
420,Gettysburg College,Gettysburg College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1575,Glenville State College,Glenville State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1226,Goddard College,Goddard College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1709,God's Bible School and College,God's Bible School and College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
699,Golden Gate University,Golden Gate University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1550,Goldey-Beacom College,Goldey-Beacom College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
259,Gonzaga University,Gonzaga University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1785,Good Samaritan College of Nursing and Health Science,Good Samaritan College of Nursing and Health Science,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1398,Goodwin College,Goodwin College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
546,Gordon College,Gordon College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1502,Gordon State College,Gordon State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
623,Goshen College,Goshen College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
571,Goucher College,Goucher College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
700,Governors State University,Governors State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1628,Grace Christian University,Grace Christian University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1074,Grace College,Grace College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1624,Grace University,Grace University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1048,Graceland University,Graceland University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1179,Grambling State University,Grambling State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
155,Grand Canyon University,Grand Canyon University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
183,Grand Valley State University,Grand Valley State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1279,Grand View University,Grand View University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1397,Granite State College,Granite State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1687,Gratz College,Gratz College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1152,Great Basin College,Great Basin College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1742,Great Lakes Christian College,Great Lakes Christian College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1064,Green Mountain College,Green Mountain College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1656,Greensboro College,Greensboro College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1033,Greenville University,Greenville University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
342,Grinnell College,Grinnell College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
818,Grove City College,Grove City College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
891,Guilford College,Guilford College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1289,Gulf Coast State College,Gulf Coast State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
586,Gustavus Adolphus College,Gustavus Adolphus College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1030,Gwynedd Mercy University,Gwynedd Mercy University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
398,Hamilton College,Hamilton College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
553,Hamline University,Hamline University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
960,Hampden-Sydney College,Hampden-Sydney College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
453,Hampshire College,Hampshire College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
784,Hampton University,Hampton University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1515,Hannibal-LaGrange University,Hannibal-LaGrange University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
428,Hanover College,Hanover College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
611,Harding University,Harding University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1087,Hardin-Simmons University,Hardin-Simmons University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
654,Harrisburg University of Science and Technology,Harrisburg University of Science and Technology,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1599,Harris-Stowe State University,Harris-Stowe State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
882,Hartwick College,Hartwick College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
2,Harvard University,Harvard University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
246,Harvey Mudd College,Harvey Mudd College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1336,Hastings College,Hastings College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
349,Haverford College,Haverford College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
705,Hawaii Pacific University,Hawaii Pacific University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1508,Hebrew College,Hebrew College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1008,Heidelberg University,Heidelberg University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1791,Helene Fuld College of Nursing,Helene Fuld College of Nursing,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1041,Henderson State University,Henderson State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
740,Hendrix College,Hendrix College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1759,Heritage Christian University,Heritage Christian University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1353,Heritage University,Heritage University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1086,Herzing University,Herzing University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
556,High Point University,High Point University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1506,Hilbert College,Hilbert College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
448,Hillsdale College,Hillsdale College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
820,Hiram College,Hiram College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
379,Hobart and William Smith Colleges,Hobart and William Smith Colleges,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1318,Hodges University,Hodges University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
254,Hofstra University,Hofstra University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
989,Hollins University,Hollins University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1616,Holy Apostles College and Seminary,Holy Apostles College and Seminary,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1520,Holy Cross College,Holy Cross College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1265,Holy Family University,Holy Family University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1197,Holy Names University,Holy Names University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
742,Hood College,Hood College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
502,Hope College,Hope College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1378,Hope International University,Hope International University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1156,Houghton College,Houghton College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
933,Houston Baptist University,Houston Baptist University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1327,Howard Payne University,Howard Payne University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
309,Howard University,Howard University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
430,Hult International Business School,Hult International Business School,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
262,Humboldt State University,Humboldt State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1618,Humphreys University,Humphreys University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
895,"Hunter College, CUNY","Hunter College, CUNY",6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1182,Huntingdon College,Huntingdon College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1240,Huntington University,Huntington University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
930,Husson University,Husson University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1477,Huston-Tillotson University,Huston-Tillotson University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
329,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
286,Idaho State University,Idaho State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1321,Illinois College,Illinois College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1674,Illinois College of Optometry,Illinois College of Optometry,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
161,Illinois Institute of Technology,Illinois Institute of Technology,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
235,Illinois State University,Illinois State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
622,Illinois Wesleyan University,Illinois Wesleyan University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1158,Immaculata University,Immaculata University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1350,Indian River State College,Indian River State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1224,Indiana Institute of Technology,Indiana Institute of Technology,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
327,Indiana State University,Indiana State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
158,Indiana University - Purdue University Indianapolis,Indiana University - Purdue University Indianapolis,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
51,Indiana University Bloomington,Indiana University Bloomington,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1560,Indiana University East,Indiana University East,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1795,Indiana University Fort Wayne,Indiana University Fort Wayne,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1634,Indiana University Kokomo,Indiana University Kokomo,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
851,Indiana University Northwest,Indiana University Northwest,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
334,Indiana University of Pennsylvania,Indiana University of Pennsylvania,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
944,Indiana University South Bend,Indiana University South Bend,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
926,Indiana University Southeast,Indiana University Southeast,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
580,Indiana Wesleyan University,Indiana Wesleyan University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1823,Inter American University of Puerto Rico,Inter American University of Puerto Rico,8/1/20 0:43,8/1/20 0:43,#N/A,No,,,,,,,
825,Iona College,Iona College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1812,Iowa State University,Iowa State University,9/8/19 1:54,9/8/19 1:54,No,No,,,,,,,
48,Iowa State University of Science and Technology,Iowa State University of Science and Technology,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1673,Iowa Wesleyan University,Iowa Wesleyan University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1800,Irell and Manella Graduate School of Biological Sciences,Irell and Manella Graduate School of Biological Sciences,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
271,Ithaca College,Ithaca College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
830,Jackson State University,Jackson State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
624,Jacksonville State University,Jacksonville State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
749,Jacksonville University,Jacksonville University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
146,James Madison University,James Madison University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1749,Jamestown Business College,Jamestown Business College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1585,Jarvis Christian College,Jarvis Christian College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1555,Jefferson College of Health Sciences,Jefferson College of Health Sciences,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
939,John Brown University,John Brown University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
739,John Carroll University,John Carroll University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1102,John F. Kennedy University,John F. Kennedy University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1482,John Jay College of Criminal Justice,John Jay College of Criminal Justice,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1734,John Paul the Great Catholic University,John Paul the Great Catholic University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1780,John Wesley University,John Wesley University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
36,Johns Hopkins University,Johns Hopkins University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
434,Johnson and Wales University,Johnson and Wales University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1210,Johnson C. Smith University,Johnson C. Smith University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1511,Johnson University,Johnson University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1553,Judson College,Judson College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1406,Judson University,Judson University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
800,Juniata College,Juniata College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
648,Kalamazoo College,Kalamazoo College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1304,Kansas City Art Institute,Kansas City Art Institute,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1131,Kansas City University of Medicine and Biosciences,Kansas City University of Medicine and Biosciences,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
149,Kansas State University,Kansas State University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1412,Kansas Wesleyan University,Kansas Wesleyan University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
417,Kean University,Kean University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
718,Keck Graduate Institute,Keck Graduate Institute,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
695,Keene State College,Keene State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1075,Keiser University,Keiser University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1231,Kendall College,Kendall College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
182,Kennesaw State University,Kennesaw State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
110,Kent State University,Kent State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1625,Kentucky Christian University,Kentucky Christian University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
812,Kentucky State University,Kentucky State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1459,Kentucky Wesleyan College,Kentucky Wesleyan College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
273,Kenyon College,Kenyon College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1644,Kettering College,Kettering College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
590,Kettering University,Kettering University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1301,Keuka College,Keuka College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1424,Keystone College,Keystone College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1111,King University,King University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
868,King's College,King's College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
726,Knox College,Knox College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
576,Kutztown University of Pennsylvania,Kutztown University of Pennsylvania,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1677,Kuyper College,Kuyper College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1288,La Roche University,La Roche University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
665,La Salle University,La Salle University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
903,La Sierra University,La Sierra University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1725,Labour̩ College,Labour̩ College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
429,Lafayette College,Lafayette College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1443,LaGrange College,LaGrange College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1701,Laguna College of Art and Design,Laguna College of Art and Design,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1587,Lake Erie College,Lake Erie College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
810,Lake Forest College,Lake Forest College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1678,Lake Forest Graduate School of Management,Lake Forest Graduate School of Management,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
703,Lake Superior State University,Lake Superior State University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1358,Lake Washington Institute of Technology,Lake Washington Institute of Technology,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1090,Lakeland College,Lakeland College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1743,Lakeview College of Nursing,Lakeview College of Nursing,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
143,Lamar University,Lamar University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1241,Lancaster Bible College,Lancaster Bible College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
715,Lander University,Lander University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1342,Landmark College,Landmark College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1584,Lane College,Lane College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1254,Langston University,Langston University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1097,Lasell College,Lasell College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
651,Lawrence Technological University,Lawrence Technological University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
548,Lawrence University,Lawrence University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
542,Le Moyne College,Le Moyne College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
805,Lebanon Valley College,Lebanon Valley College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1107,Lee University,Lee University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1325,Lees-McRae College,Lees-McRae College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
176,Lehigh University,Lehigh University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
833,"Lehman College, CUNY","Lehman College, CUNY",6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1567,LeMoyne-Owen College,LeMoyne-Owen College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1246,Lenoir-Rhyne University,Lenoir-Rhyne University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
575,Lesley University,Lesley University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
890,LeTourneau University,LeTourneau University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
353,Lewis & Clark College,Lewis & Clark College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
620,Lewis University,Lewis University,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
866,Lewis-Clark State College,Lewis-Clark State College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
123,Liberty University,Liberty University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1672,Life Pacific College,Life Pacific College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
966,Life University,Life University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1340,LIM College,LIM College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1362,Limestone College,Limestone College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1579,Lincoln Christian University,Lincoln Christian University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1648,Lincoln College,Lincoln College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1708,Lincoln College of New England,Lincoln College of New England,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
863,Lincoln Memorial University,Lincoln Memorial University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1053,Lincoln University,Lincoln University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1606,"Lincoln University, California","Lincoln University, California",6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1205,"Lincoln University, Missouri","Lincoln University, Missouri",6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
790,Lindenwood University,Lindenwood University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1323,Lindsey Wilson College,Lindsey Wilson College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
767,Linfield College,Linfield College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
694,Lipscomb University,Lipscomb University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1589,Livingstone College,Livingstone College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
346,Lock Haven University,Lock Haven University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1245,Logan University,Logan University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
393,Loma Linda University,Loma Linda University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
404,Long Island University,Long Island University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
554,Longwood University,Longwood University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1147,Loras College,Loras College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1366,Louisiana College,Louisiana College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
103,Louisiana State University,Louisiana State University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
534,Louisiana State University Health Sciences Center,Louisiana State University Health Sciences Center,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1513,Louisiana State University Health Sciences Center-Shreveport,Louisiana State University Health Sciences Center-Shreveport,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
908,Louisiana State University in Shreveport,Louisiana State University in Shreveport,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1493,Louisiana State University of Alexandria,Louisiana State University of Alexandria,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
408,Louisiana Tech University,Louisiana Tech University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1433,Lourdes University,Lourdes University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
222,Loyola Marymount University,Loyola Marymount University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
122,Loyola University Chicago,Loyola University Chicago,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
392,Loyola University Maryland,Loyola University Maryland,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
451,Loyola University New Orleans,Loyola University New Orleans,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1341,Lubbock Christian University,Lubbock Christian University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
639,Luther College,Luther College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
948,Lycoming College,Lycoming College,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
829,Lynchburg College,Lynchburg College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
937,Lynn University,Lynn University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1167,Lyon College,Lyon College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
394,Macalester College,Macalester College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
1487,MacMurray College,MacMurray College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1294,Madonna University,Madonna University,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
565,Maharishi University of Management,Maharishi University of Management,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
1222,Maine College of Art,Maine College of Art,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1377,Maine Maritime Academy,Maine Maritime Academy,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1166,Malone University,Malone University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1022,Manchester University,Manchester University,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
1597,Manhattan Christian College,Manhattan Christian College,6/13/19 4:00,6/12/19 4:00,#N/A,No,,,,,,,
780,Manhattan College,Manhattan College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
927,Manhattan School of Music,Manhattan School of Music,6/13/19 4:00,6/12/19 4:00,Yes,Yes,,,,,,,
892,Manhattanville College,Manhattanville College,6/13/19 4:00,6/12/19 4:00,No,No,,,,,,,
